Latitude,Longitude,Date,Depth_m,SST_C,Salinity_PSU,Chlorophyll_mg_m3,Tide,Moon_Phase,Fish_Species,Catch_kg
10.3849,78.1349,2023-10-24,50,26.48,35.57,0.17,Low,Full Moon,Tuna,147.2
10.287,78.1,2023-03-29,50,30.17,35.71,0.94,High,Waxing,Anchovy,78.4
8.5243,77.6177,2024-08-19,100,29.43,35.43,0.36,High,Waning,Sardine,61.0
9.1846,79.7465,2024-05-17,30,29.33,33.36,0.53,High,Full Moon,Sardine,144.8
9.2286,78.0469,2023-03-09,30,27.55,34.37,1.99,High,Waxing,Pomfret,93.9
9.2549,79.0971,2023-01-06,5,29.96,33.08,0.13,High,Full Moon,Mackerel,13.6
10.0955,79.0955,2023-05-01,20,30.12,34.77,0.59,High,New Moon,Sardine,110.4
10.2431,79.5867,2024-10-19,50,26.81,34.07,1.31,High,Waning,Mackerel,72.6
9.2301,77.8681,2023-10-23,10,29.23,35.13,1.91,Low,Waxing,Sardine,80.1
10.2993,79.7047,2023-11-14,30,28.8,35.67,0.81,High,Full Moon,Anchovy,141.9
9.5526,78.6078,2024-05-14,5,30.65,34.89,1.22,Low,Waning,Anchovy,112.6
9.7191,79.0081,2024-12-15,70,29.04,33.04,1.07,High,Full Moon,Seer Fish,133.8
10.107,78.4397,2024-03-08,5,28.83,34.6,1.63,Low,Waning,Sardine,24.7
9.0079,79.2088,2024-08-17,5,27.93,35.54,1.7,High,Waxing,Anchovy,102.7
9.6877,78.7559,2024-10-11,30,29.48,34.13,0.97,Low,Waning,Pomfret,66.5
10.0997,78.6248,2024-11-10,20,29.0,35.73,1.03,Low,Full Moon,Pomfret,101.5
10.0143,78.7674,2023-02-10,30,27.59,35.2,0.88,High,Full Moon,Pomfret,111.0
9.9509,78.0875,2023-08-18,50,27.19,34.4,0.64,High,Full Moon,Anchovy,77.3
9.2503,79.5398,2024-04-04,5,28.23,34.93,1.13,Low,Quarter,Anchovy,5.4
9.8586,78.3985,2023-03-25,30,30.97,35.82,0.36,High,Full Moon,Sardine,97.5
9.2849,78.597,2024-07-27,50,26.84,34.89,1.1,High,Full Moon,Pomfret,117.5
10.3561,78.9711,2023-12-21,20,29.89,35.61,1.05,High,New Moon,Seer Fish,80.8
8.5382,79.5355,2023-02-02,30,28.99,34.75,0.23,High,Waxing,Mackerel,32.3
9.6556,77.7078,2023-10-16,10,29.86,33.88,0.25,Low,Quarter,Anchovy,5.4
9.3649,79.7242,2024-07-08,70,27.99,33.37,1.44,High,Quarter,Seer Fish,81.6
8.7905,78.9644,2023-09-03,20,27.01,34.12,1.6,High,Waning,Tuna,20.1
10.3337,79.0779,2024-12-11,100,27.96,34.37,0.61,Low,Full Moon,Seer Fish,101.4
8.142,79.726,2023-09-10,10,30.24,34.12,1.72,Low,Waxing,Sardine,14.1
10.1644,77.6916,2024-04-21,5,28.32,33.02,1.59,High,New Moon,Anchovy,122.4
10.2751,79.666,2024-07-17,70,30.89,33.45,0.25,High,Waning,Seer Fish,98.9
8.0809,77.5874,2023-11-16,30,26.54,35.77,0.27,High,Quarter,Sardine,141.0
9.2062,79.2668,2023-04-01,20,28.04,35.83,0.79,Low,New Moon,Mackerel,144.0
10.1484,79.834,2023-12-15,20,28.94,34.25,1.98,Low,Waning,Sardine,55.6
9.0267,77.9835,2024-12-07,10,27.91,33.7,0.88,Low,Waning,Anchovy,53.3
8.1363,79.8431,2023-09-26,10,27.63,35.7,0.7,High,New Moon,Seer Fish,17.7
8.9147,78.494,2024-04-17,5,30.04,34.95,1.27,Low,Waxing,Seer Fish,95.6
10.0556,78.0199,2023-03-08,20,29.98,33.45,1.9,Low,Waning,Anchovy,44.8
9.4599,79.2127,2023-11-20,10,27.73,33.07,0.13,Low,Full Moon,Tuna,111.6
8.1897,78.8018,2023-02-10,30,30.69,34.8,1.24,Low,Waxing,Tuna,19.3
10.2606,77.862,2024-04-11,5,26.25,33.9,1.35,High,Full Moon,Anchovy,116.1
10.483,79.4439,2023-08-30,50,27.33,34.42,0.15,High,Waning,Mackerel,98.8
8.9059,79.8245,2023-04-08,30,30.29,33.72,1.38,High,Full Moon,Anchovy,23.4
9.4563,78.0501,2024-07-19,30,27.81,35.24,0.33,High,Quarter,Seer Fish,112.8
8.35,79.4233,2023-08-05,5,30.42,34.28,1.75,High,Waning,Mackerel,137.2
10.482,79.0565,2023-10-02,20,26.58,34.48,0.27,Low,Waxing,Sardine,103.9
9.4327,77.5197,2024-09-27,100,26.43,34.42,1.26,High,Full Moon,Mackerel,142.2
9.7579,78.9125,2023-09-12,70,27.05,33.62,1.82,High,Quarter,Anchovy,29.3
9.886,79.6456,2023-05-21,70,27.56,34.06,1.68,High,Quarter,Pomfret,139.8
10.277,77.5701,2023-09-17,5,27.33,34.34,1.04,Low,Waning,Mackerel,82.1
9.5247,77.933,2024-07-03,70,26.64,33.86,1.14,High,Waxing,Mackerel,59.4
9.4947,77.5098,2024-06-19,30,30.27,33.85,1.75,Low,Full Moon,Mackerel,145.8
8.4059,79.7655,2023-05-22,20,26.79,34.3,0.96,High,Waxing,Seer Fish,113.2
8.3964,78.1284,2023-10-28,20,31.0,35.8,1.58,Low,Waxing,Tuna,93.6
8.6938,78.664,2024-12-14,5,28.21,33.94,0.62,High,New Moon,Tuna,71.4
8.7489,79.3303,2024-01-31,70,27.61,35.27,0.51,High,Full Moon,Tuna,48.3
8.6715,78.844,2023-08-26,20,29.63,33.36,1.91,Low,Quarter,Sardine,114.3
9.6302,79.0092,2024-05-09,20,30.61,33.79,0.36,High,Quarter,Pomfret,70.3
10.279,78.5588,2023-12-21,100,29.57,33.31,0.91,High,Full Moon,Sardine,48.6
9.6484,78.6215,2023-05-08,20,29.06,33.86,1.86,High,Quarter,Seer Fish,41.3
10.4165,78.5741,2023-12-23,10,30.63,35.61,1.4,High,New Moon,Tuna,114.0
9.3739,79.3204,2024-07-27,100,26.24,33.53,1.48,High,Waning,Seer Fish,79.6
8.4561,79.9954,2024-08-17,100,26.65,33.53,0.32,Low,Full Moon,Mackerel,97.1
9.6968,78.7278,2023-03-25,10,26.25,33.47,1.74,High,Waning,Seer Fish,6.6
8.7879,77.5569,2024-11-19,10,26.85,34.79,1.86,High,Quarter,Anchovy,88.0
9.9742,79.5706,2024-06-22,10,27.66,34.84,1.64,Low,Full Moon,Mackerel,67.5
8.0849,77.9455,2023-06-24,20,26.25,33.01,1.33,Low,New Moon,Sardine,38.8
9.9305,77.7603,2023-04-19,100,27.74,35.69,1.13,High,Quarter,Anchovy,7.0
9.2752,79.9968,2024-08-22,20,30.11,33.48,1.38,Low,New Moon,Tuna,17.2
8.467,79.1153,2024-06-06,30,30.58,35.89,0.14,Low,Quarter,Seer Fish,45.7
8.274,79.4481,2023-04-23,20,30.96,35.69,0.55,Low,Waning,Pomfret,75.8
9.1781,79.2422,2024-09-20,70,30.01,35.33,1.53,High,Quarter,Seer Fish,88.5
9.2653,78.8028,2023-07-28,20,29.8,35.1,1.97,Low,Waning,Pomfret,66.8
9.2256,78.338,2024-11-03,100,26.92,35.47,1.66,Low,Waning,Seer Fish,115.0
8.8101,78.7123,2024-08-18,20,28.2,35.61,1.04,High,Waxing,Sardine,92.0
8.2087,79.1105,2023-02-18,10,27.83,33.66,1.65,Low,Waning,Mackerel,21.6
10.3336,77.9489,2023-09-30,5,30.79,35.26,0.26,Low,Waning,Pomfret,140.0
9.6143,78.5847,2023-09-11,100,30.65,35.95,1.33,High,Waning,Anchovy,13.2
8.2748,78.3571,2023-05-30,100,30.51,33.35,1.7,Low,Waning,Tuna,91.6
10.2361,79.0599,2024-12-28,30,27.63,34.74,0.32,High,Full Moon,Anchovy,99.9
9.0576,78.8718,2023-10-13,10,26.44,35.37,1.81,High,New Moon,Pomfret,18.5
9.367,79.7265,2023-04-21,5,30.49,33.74,0.41,Low,Quarter,Mackerel,28.0
8.8683,78.1638,2024-08-05,100,29.67,33.24,1.08,High,Waning,Anchovy,77.6
9.6598,79.6468,2023-03-08,30,28.99,34.04,1.76,Low,Waning,Seer Fish,135.9
8.102,79.1037,2023-08-07,20,27.84,35.14,1.11,High,New Moon,Tuna,94.5
8.1235,77.6167,2023-03-13,5,30.78,34.25,0.72,High,Waning,Seer Fish,106.7
8.4705,79.9287,2023-07-15,5,27.99,34.77,1.54,Low,Waxing,Tuna,7.5
10.2888,79.25,2024-12-25,5,28.23,33.01,1.17,High,Waxing,Tuna,8.0
8.2883,78.4388,2023-04-23,5,28.88,34.32,0.81,High,New Moon,Tuna,92.8
10.0741,77.5637,2024-01-27,20,27.08,34.5,1.2,Low,Quarter,Pomfret,82.3
9.4849,77.7127,2024-01-09,100,30.21,34.3,1.49,Low,Quarter,Seer Fish,144.9
8.6394,78.6556,2024-06-06,5,29.97,35.31,0.88,High,New Moon,Anchovy,96.0
9.9933,79.3537,2024-01-20,70,29.14,33.71,0.21,Low,New Moon,Pomfret,123.2
8.0572,79.0687,2024-06-21,5,28.32,34.27,0.57,High,Quarter,Tuna,138.1
9.3607,77.7121,2024-09-28,70,26.58,35.21,0.98,High,Quarter,Sardine,84.1
9.1246,78.7572,2023-09-30,20,26.63,34.17,0.93,High,New Moon,Tuna,131.1
10.357,79.5112,2023-12-20,50,28.22,34.23,1.04,High,Quarter,Tuna,48.2
8.8752,78.2533,2024-03-27,50,29.32,35.4,0.27,Low,New Moon,Tuna,88.2
10.2549,77.5446,2023-03-10,100,29.3,33.79,1.42,High,Quarter,Tuna,140.0
8.7517,79.64,2024-03-08,10,29.25,35.77,0.37,High,Waxing,Tuna,40.7
10.2582,79.0376,2023-08-11,100,28.91,35.65,1.83,High,Waxing,Anchovy,61.6
9.0058,78.3916,2023-06-05,100,27.28,33.89,0.13,High,New Moon,Tuna,74.7
9.4843,77.5226,2023-12-22,100,28.79,33.31,0.35,Low,New Moon,Anchovy,68.5
8.5845,78.0593,2023-02-13,70,29.99,34.26,1.07,High,Waning,Mackerel,148.8
9.1488,79.41,2024-03-04,30,26.86,35.57,1.25,High,Quarter,Mackerel,136.0
8.0031,78.6528,2024-10-06,30,26.87,34.25,0.74,High,Full Moon,Mackerel,120.0
9.0865,77.9748,2024-11-02,100,27.3,33.41,0.96,High,New Moon,Pomfret,148.2
10.427,78.8771,2023-08-07,10,29.23,35.54,1.32,High,New Moon,Mackerel,52.0
10.2938,78.0569,2023-10-10,100,30.99,35.17,0.99,Low,New Moon,Anchovy,18.6
10.3102,79.9728,2024-01-17,10,27.16,35.28,0.75,Low,Waning,Mackerel,51.9
9.0368,79.8773,2024-07-22,30,27.7,35.06,1.58,Low,Waning,Mackerel,39.5
8.7192,77.8767,2023-12-19,10,30.1,35.61,1.22,Low,Quarter,Seer Fish,72.7
8.1578,78.46,2024-10-27,50,27.05,33.14,1.99,High,New Moon,Anchovy,114.9
9.3802,79.4537,2023-02-17,30,26.02,34.54,1.75,High,Quarter,Tuna,76.0
10.4222,79.5584,2023-03-31,10,30.74,35.26,0.29,High,Waning,Seer Fish,32.6
10.2188,77.9876,2023-01-16,100,29.26,34.41,1.46,Low,Quarter,Pomfret,107.8
9.5737,79.7069,2024-03-23,70,27.94,34.75,1.45,High,Quarter,Mackerel,64.6
10.0832,77.756,2023-05-06,70,26.68,33.68,1.95,Low,Quarter,Sardine,96.6
10.4203,78.352,2023-12-19,100,30.05,35.16,0.43,High,New Moon,Mackerel,31.8
10.4451,77.8227,2024-04-05,5,28.01,34.16,0.53,High,Full Moon,Pomfret,120.9
10.3903,78.389,2023-03-28,100,29.0,34.86,1.29,High,New Moon,Sardine,15.0
8.3337,79.9716,2023-06-15,30,29.76,33.03,1.61,High,New Moon,Anchovy,122.7
9.0724,78.1417,2023-02-18,70,30.76,35.1,0.32,High,Waxing,Pomfret,130.1
8.614,77.6003,2023-02-11,50,30.34,33.09,1.39,Low,Waxing,Sardine,12.0
8.8289,79.1207,2023-02-17,20,28.93,35.48,1.81,Low,Quarter,Sardine,8.0
9.3708,78.9929,2023-08-04,30,29.43,33.54,0.97,High,Waning,Mackerel,112.0
8.0204,78.3513,2023-08-08,10,27.54,34.59,1.13,High,Waxing,Anchovy,91.8
9.8128,78.5893,2024-04-18,30,29.97,33.94,0.51,Low,Waning,Mackerel,85.3
8.25,78.5593,2023-03-16,10,30.37,35.31,0.75,High,Quarter,Anchovy,42.9
9.7585,79.9264,2023-03-09,5,28.03,35.18,0.6,Low,Waning,Pomfret,142.5
9.395,77.8625,2023-08-07,70,29.57,35.04,1.31,Low,Quarter,Anchovy,119.4
9.6691,78.2552,2023-11-08,50,27.78,34.99,1.58,Low,Quarter,Tuna,16.7
8.6562,77.7951,2024-01-12,30,26.7,35.23,0.28,High,Waxing,Pomfret,13.0
8.1605,78.0075,2024-08-16,5,27.35,35.71,0.35,Low,Quarter,Pomfret,62.5
10.3546,77.8308,2024-09-07,20,27.61,34.1,1.86,High,Quarter,Pomfret,87.8
8.2795,78.02,2023-06-26,100,30.82,35.47,1.61,Low,Full Moon,Sardine,141.9
10.4064,78.6522,2023-01-28,10,30.26,34.84,0.51,Low,Waning,Anchovy,28.3
9.7861,78.3592,2023-08-06,50,26.58,34.8,1.55,High,Waning,Mackerel,80.0
9.7102,79.5578,2024-06-06,100,29.61,35.65,1.47,High,Waxing,Mackerel,95.2
8.7585,79.0964,2023-11-26,20,26.05,33.11,1.07,Low,New Moon,Pomfret,17.6
9.0363,78.6515,2024-05-29,20,27.98,35.94,0.87,High,Waxing,Pomfret,114.3
10.3149,79.1873,2023-07-01,20,27.15,34.52,0.33,Low,Quarter,Tuna,64.4
10.064,78.3773,2024-12-27,100,30.3,34.78,0.96,High,New Moon,Sardine,47.9
8.9623,78.0311,2024-07-11,20,27.61,33.85,1.62,High,Full Moon,Pomfret,25.6
8.1835,79.0427,2024-12-04,100,28.61,35.88,0.66,High,Full Moon,Sardine,23.6
8.1342,78.3947,2024-09-13,10,26.28,34.72,1.27,High,New Moon,Seer Fish,106.7
9.6343,77.9633,2024-12-30,5,26.82,35.86,0.69,High,Waxing,Anchovy,64.1
9.9564,78.5967,2024-11-27,30,30.35,33.6,1.14,High,Waxing,Pomfret,64.3
8.7238,79.2092,2023-01-19,70,26.04,35.84,1.36,Low,Full Moon,Tuna,105.2
8.7341,79.1465,2023-07-09,20,29.33,34.79,1.22,High,Full Moon,Sardine,36.5
8.831,77.9723,2023-05-02,10,27.69,33.76,1.99,Low,Quarter,Anchovy,67.3
8.5566,77.6538,2024-05-01,70,27.64,34.3,0.65,High,New Moon,Tuna,79.7
8.4587,77.6851,2023-09-24,100,27.65,35.87,1.43,High,New Moon,Tuna,59.4
10.4517,77.9068,2024-02-11,100,30.85,35.21,1.33,Low,Quarter,Tuna,5.1
8.9688,79.8118,2023-10-19,100,27.84,34.06,1.09,High,Waxing,Sardine,72.1
8.372,78.9014,2023-10-16,100,28.89,33.6,1.91,High,Waning,Pomfret,145.3
9.8271,79.2795,2024-02-02,50,28.89,33.04,0.16,Low,Full Moon,Seer Fish,55.0
10.3876,79.3356,2023-02-02,20,26.87,33.63,1.99,High,Quarter,Sardine,67.7
9.9684,79.9245,2024-10-30,30,26.09,34.91,1.04,Low,Full Moon,Sardine,11.5
10.4479,79.7164,2024-10-14,100,27.75,33.55,1.28,High,Waxing,Seer Fish,94.0
8.567,79.7743,2024-04-30,70,28.8,35.53,0.19,Low,Waning,Tuna,89.9
10.3459,79.4307,2023-01-26,70,27.79,33.8,1.78,Low,Waning,Anchovy,80.8
9.5825,78.2708,2023-11-11,30,30.84,33.78,1.39,Low,Waxing,Seer Fish,115.1
10.1178,77.6938,2024-12-15,30,29.05,35.49,0.35,High,Full Moon,Anchovy,96.6
9.4558,79.0714,2024-02-12,50,28.62,35.02,0.69,Low,Waxing,Pomfret,39.2
8.0287,79.0577,2024-08-18,20,28.35,34.92,0.29,High,Quarter,Pomfret,149.1
9.4411,79.4179,2024-05-28,20,26.69,35.64,2.0,Low,Waxing,Tuna,19.9
8.8403,79.4465,2023-10-14,30,29.67,35.29,0.94,Low,Waxing,Mackerel,104.2
8.2533,78.2414,2024-02-11,5,29.27,35.12,0.28,Low,Waning,Tuna,90.2
8.9288,79.6972,2023-11-15,5,30.53,33.35,1.09,Low,Waxing,Seer Fish,28.8
9.0169,78.1201,2023-07-28,10,27.62,33.03,1.72,High,Full Moon,Pomfret,139.0
10.3364,78.8086,2024-12-11,5,29.92,34.71,1.57,Low,New Moon,Sardine,17.3
9.8538,77.6136,2023-03-25,70,28.27,33.92,0.59,High,Quarter,Pomfret,73.9
9.0905,79.9851,2023-10-08,10,26.94,34.5,0.45,High,Full Moon,Tuna,51.7
9.7337,77.8853,2024-05-04,70,26.04,35.91,1.52,High,Waning,Mackerel,71.9
9.6094,78.4076,2023-10-03,70,26.97,35.08,0.41,Low,Full Moon,Pomfret,49.9
9.1545,79.8683,2024-01-31,50,30.39,34.89,1.67,Low,Waxing,Anchovy,68.3
9.5646,79.8046,2023-01-02,30,29.88,33.52,0.97,High,Full Moon,Pomfret,21.8
10.3301,79.1199,2023-01-27,50,30.4,35.83,0.56,Low,Quarter,Tuna,38.4
9.0987,78.3998,2023-02-17,50,26.86,35.68,0.14,High,Waning,Pomfret,149.6
8.9735,79.6425,2024-05-28,5,30.78,34.67,0.63,High,Waxing,Seer Fish,34.0
9.7306,79.1476,2024-07-19,70,30.54,34.85,0.66,Low,Waxing,Seer Fish,13.0
8.7159,78.3157,2023-12-21,10,30.48,34.9,0.42,High,Waxing,Sardine,134.9
9.9257,79.6603,2023-09-13,70,28.59,33.03,1.4,High,Full Moon,Seer Fish,73.5
8.0214,79.0947,2024-07-19,10,29.13,34.27,1.3,High,New Moon,Seer Fish,26.4
8.4525,77.9251,2023-05-11,50,28.74,34.2,0.14,Low,Waning,Mackerel,117.2
10.2628,79.2922,2023-06-03,10,26.83,33.43,0.68,High,Quarter,Sardine,135.3
10.2023,79.6241,2024-06-12,10,28.78,35.8,1.37,Low,Waning,Seer Fish,99.0
8.6776,79.844,2023-06-20,70,26.82,35.06,0.46,High,Waning,Pomfret,48.7
9.8858,79.9662,2023-05-03,50,28.92,34.33,0.19,High,Waning,Anchovy,33.5
10.3417,79.7675,2023-09-03,70,27.13,35.81,1.42,High,New Moon,Tuna,55.0
8.893,78.2548,2024-04-02,10,26.77,33.08,0.2,Low,Waning,Seer Fish,138.2
9.5925,79.9773,2023-09-27,100,27.27,35.73,1.35,Low,Full Moon,Sardine,36.7
8.6327,79.6492,2024-01-09,70,26.26,33.64,1.96,Low,Full Moon,Mackerel,111.5
9.8794,79.7212,2023-02-23,30,29.29,35.49,1.59,High,New Moon,Pomfret,142.9
9.2188,79.8873,2024-11-11,30,28.41,34.09,1.06,Low,Waxing,Sardine,110.4
10.2793,78.2929,2023-08-28,10,27.16,35.99,1.05,Low,Waning,Sardine,31.7
9.3354,79.8256,2024-08-29,20,29.91,33.17,0.93,Low,Waxing,Anchovy,115.5
10.3799,77.9219,2024-06-21,5,26.77,35.03,0.18,Low,Full Moon,Tuna,83.4
10.1982,79.4939,2023-12-28,10,26.8,34.97,1.53,Low,Waxing,Sardine,131.2
9.7916,79.7449,2024-04-02,10,26.27,34.43,1.48,High,New Moon,Sardine,69.7
9.5952,78.3324,2024-02-05,30,28.3,33.88,0.57,High,New Moon,Anchovy,70.7
8.7592,78.2427,2024-12-09,50,29.95,35.37,1.17,High,Waxing,Sardine,106.6
9.2205,78.7292,2024-12-29,50,26.26,33.05,0.41,Low,Waning,Mackerel,36.8
9.691,77.5048,2023-01-10,50,27.07,33.91,1.81,Low,New Moon,Tuna,107.5
9.975,77.5456,2023-07-20,50,29.13,33.16,1.7,High,Full Moon,Tuna,44.1
8.2636,79.804,2024-03-27,70,27.1,33.45,1.45,Low,New Moon,Tuna,84.9
9.2871,79.6454,2024-07-12,5,29.86,34.62,1.43,Low,Full Moon,Mackerel,105.7
9.6054,77.8329,2024-05-07,50,26.19,34.77,1.82,High,Waning,Seer Fish,62.4
10.1856,77.7354,2023-02-09,30,26.89,33.83,0.91,Low,Waning,Anchovy,137.0
10.2695,79.4209,2024-07-09,5,30.26,34.74,1.84,Low,Waning,Anchovy,74.6
9.1692,78.4496,2024-09-19,50,29.75,35.54,1.66,Low,Quarter,Seer Fish,14.3
9.3643,77.7046,2023-04-19,20,27.31,33.5,1.58,High,Quarter,Tuna,133.7
8.5714,79.3414,2024-05-31,70,26.23,34.48,0.74,Low,Full Moon,Mackerel,7.4
8.4034,79.3293,2023-07-04,30,29.46,35.49,0.4,Low,Full Moon,Anchovy,117.9
9.8242,79.8327,2024-11-13,10,27.21,35.6,1.43,High,Quarter,Sardine,110.6
8.9593,79.6591,2024-07-09,10,28.09,34.32,0.79,Low,Full Moon,Anchovy,68.9
8.274,78.9296,2024-12-18,20,28.04,34.06,1.43,Low,Waxing,Pomfret,53.0
10.266,78.2161,2023-03-04,50,27.9,34.61,0.59,Low,Waning,Seer Fish,76.0
9.0677,78.2257,2024-02-15,100,26.79,33.38,0.28,Low,Waxing,Mackerel,61.5
8.0486,78.1036,2024-09-03,5,30.57,35.97,1.83,High,New Moon,Sardine,9.6
10.1241,78.6772,2023-08-31,5,30.96,34.56,1.96,Low,Full Moon,Anchovy,97.7
8.1767,78.85,2024-11-26,70,26.24,35.73,0.45,High,Waning,Sardine,95.6
8.5772,79.1851,2023-06-14,30,30.86,33.77,0.65,Low,Quarter,Pomfret,105.6
9.8162,78.209,2023-10-17,30,30.74,34.33,1.84,High,Quarter,Tuna,120.6
10.0411,79.3222,2024-04-15,100,26.38,33.94,0.88,Low,Waning,Anchovy,70.2
9.9268,79.3642,2023-05-09,100,26.03,35.32,0.33,Low,Waxing,Seer Fish,146.2
10.1714,77.9777,2024-01-20,5,30.11,33.39,1.96,High,New Moon,Seer Fish,76.4
10.1489,78.7344,2023-01-30,50,26.35,34.5,0.25,High,Full Moon,Anchovy,36.5
9.9951,79.9099,2024-07-22,5,27.83,34.43,0.16,Low,Full Moon,Mackerel,107.9
9.8899,79.3403,2024-09-14,10,26.96,34.26,1.61,Low,Quarter,Mackerel,75.7
8.4582,78.8528,2024-05-27,20,26.14,35.68,1.75,Low,Full Moon,Sardine,11.3
8.6139,77.6164,2023-03-13,50,26.78,35.29,0.32,Low,Waxing,Seer Fish,62.6
9.0473,79.7792,2024-11-07,30,28.57,33.08,1.95,Low,Full Moon,Seer Fish,113.1
8.1255,79.0235,2024-05-01,20,26.4,34.46,1.78,Low,Waning,Sardine,48.9
9.6325,79.2825,2024-01-25,30,28.82,35.57,1.94,Low,Quarter,Sardine,95.4
8.0072,79.3043,2023-10-06,50,29.75,34.05,1.6,Low,New Moon,Seer Fish,43.0
8.933,78.5079,2023-10-24,100,29.42,34.9,1.84,High,Quarter,Sardine,140.7
8.2481,79.5892,2024-01-08,100,26.87,34.36,1.65,Low,Full Moon,Mackerel,130.2
10.222,78.6815,2024-11-05,70,27.6,33.39,0.43,High,New Moon,Pomfret,27.7
9.9132,79.8969,2023-06-22,20,27.35,33.86,1.58,Low,Quarter,Pomfret,6.7
9.7024,78.6323,2023-11-21,50,26.66,33.75,0.91,Low,Full Moon,Mackerel,94.7
9.1043,78.7124,2023-07-15,50,26.05,34.33,1.8,Low,Full Moon,Seer Fish,5.6
9.0655,78.5109,2024-05-09,50,30.61,33.04,1.42,High,Waxing,Mackerel,72.7
8.3406,79.0432,2023-04-25,30,27.95,34.6,0.51,High,Quarter,Pomfret,101.8
8.8896,78.1271,2024-11-26,70,26.91,33.24,1.89,Low,Waxing,Tuna,7.8
10.0719,79.3686,2023-10-15,50,27.5,35.94,0.62,High,Full Moon,Seer Fish,37.5
8.82,78.5039,2024-12-27,10,26.67,34.78,1.95,High,New Moon,Pomfret,75.7
8.7502,79.8464,2024-06-07,70,28.03,34.25,0.56,High,Quarter,Seer Fish,41.7
10.409,78.6864,2024-11-07,100,30.23,33.69,1.37,High,Waxing,Tuna,92.9
8.201,77.9012,2023-03-09,5,28.71,35.47,0.72,High,New Moon,Tuna,69.8
9.4792,78.4927,2023-07-03,30,27.68,34.58,1.45,Low,Quarter,Tuna,78.3
8.8001,79.7193,2024-08-27,50,29.33,35.98,1.87,High,Waxing,Pomfret,65.8
9.5874,79.0597,2023-12-04,5,26.52,34.65,1.53,Low,Quarter,Pomfret,48.9
9.1869,79.4781,2023-03-27,30,29.2,35.98,1.55,Low,Quarter,Anchovy,46.4
9.1925,79.2043,2023-01-24,30,26.2,35.31,1.61,Low,Waning,Pomfret,78.6
8.477,78.8507,2024-01-18,100,28.07,35.26,1.47,High,Waxing,Pomfret,58.0
8.2058,79.8996,2023-11-26,30,27.82,34.42,0.2,High,Quarter,Anchovy,28.5
9.0024,79.391,2024-08-01,50,26.41,33.17,0.8,Low,Waning,Mackerel,8.8
9.3957,78.1371,2023-09-01,100,26.51,35.16,1.56,Low,New Moon,Anchovy,146.4
9.0046,78.2727,2023-07-25,100,26.8,34.45,0.72,High,Waning,Seer Fish,34.2
10.0051,78.0668,2023-04-02,20,28.91,34.95,0.78,Low,Waning,Tuna,140.0
9.7145,78.7542,2024-10-07,10,29.73,35.82,1.63,Low,Waxing,Tuna,35.1
9.25,78.6211,2024-12-15,100,26.44,34.7,0.14,High,New Moon,Sardine,7.8
10.2397,79.3688,2024-02-13,30,30.25,34.4,0.12,Low,Quarter,Tuna,105.6
10.2973,78.9509,2023-03-13,30,30.86,33.43,1.04,Low,Waxing,Tuna,5.5
10.159,79.0223,2023-10-30,100,26.81,33.19,0.26,High,Waning,Sardine,57.4
8.5033,78.0069,2023-12-02,50,30.9,33.47,1.01,Low,Waxing,Pomfret,62.2
8.2906,77.9181,2023-05-20,50,29.76,33.57,1.11,High,New Moon,Anchovy,133.0
8.1111,78.5963,2023-10-28,20,27.98,34.62,0.66,Low,Quarter,Seer Fish,22.0
9.8584,77.5238,2024-07-14,100,30.28,33.61,1.86,High,Full Moon,Sardine,129.2
10.1344,78.0657,2024-09-04,30,27.89,33.31,1.03,High,New Moon,Pomfret,37.1
8.8711,78.2454,2024-01-24,20,28.81,35.21,1.42,High,Full Moon,Seer Fish,109.1
9.6849,79.6952,2024-10-25,10,28.23,34.18,0.4,Low,Waning,Anchovy,36.2
8.8996,79.8037,2024-11-02,70,30.92,33.2,0.23,High,Quarter,Pomfret,90.9
9.4743,77.823,2023-07-15,20,28.88,33.71,0.11,Low,Quarter,Tuna,87.5
9.22,78.3418,2024-09-30,100,27.45,33.77,1.39,High,Quarter,Tuna,26.4
10.3244,77.5113,2023-02-08,70,29.81,34.51,1.37,High,Waxing,Sardine,40.8
9.8643,78.5738,2023-10-22,10,26.33,35.87,0.29,High,New Moon,Tuna,64.1
9.2128,78.6788,2023-05-28,5,26.2,33.18,0.64,Low,Quarter,Tuna,30.4
9.6943,78.3279,2024-03-19,70,28.59,35.44,0.45,High,Quarter,Tuna,46.1
8.2366,77.7213,2023-12-22,100,27.91,33.64,1.49,High,Waxing,Seer Fish,126.1
9.1641,77.523,2024-01-25,20,29.4,34.94,0.37,High,Quarter,Seer Fish,144.7
10.4779,79.3956,2023-07-12,50,29.16,34.73,1.78,Low,New Moon,Anchovy,132.1
9.5892,77.636,2024-04-20,30,26.12,33.92,0.47,High,Waxing,Anchovy,23.8
10.1882,79.6942,2024-01-06,20,27.07,33.47,1.7,Low,Full Moon,Seer Fish,39.0
9.7419,78.4866,2023-06-15,100,26.64,33.18,1.76,High,Quarter,Seer Fish,35.6
8.5891,79.3664,2023-05-21,10,30.28,33.21,1.8,Low,Quarter,Anchovy,75.0
10.3186,79.8726,2023-09-12,50,26.28,34.81,0.72,Low,New Moon,Seer Fish,50.7
8.4136,78.0302,2024-05-21,5,30.22,35.44,0.33,High,Quarter,Tuna,36.4
